Filter_1,Filter_1_1,Filter_1_2,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
2,0,0,22,1,4134,484,4,3,RT,Tric.002,Treat(Tricain.0024)Post,298.202,1.799,300.001,0.994,0.006,3,2,0,117.061,0.8995,-1.023,-0.362509
2,0,0,22,1,4135,485,5,1,RT,Tric.002,Treat(Tricain.0024)Pre,300.001,0,300.001,1,0,1,0,0,NA,0,NA,NA
2,0,0,22,1,4136,485,5,2,RT,Tric.002,Treat(Tricain.0024)Stim,250.434,49.567,300.001,0.834777,0.165223,18,18,4.443,0,2.753722,49.567,NA
2,0,0,22,1,4137,485,5,3,RT,Tric.002,Treat(Tricain.0024)Post,300.001,0,300.001,1,0,1,0,0,NA,0,0,NA
2,0,0,22,1,4138,486,6,1,RT,Tric.002,Treat(Tricain.0024)Pre,204.208,95.793,300.001,0.681,0.319,37,36,0,2.28,2.660917,NA,NA
2,0,0,22,1,4139,486,6,2,RT,Tric.002,Treat(Tricain.0024)Stim,236.175,63.826,300.001,0.787247,0.212753,19,20,3.081,0,3.1913,-31.967,-0.333709
2,0,0,22,1,4140,486,6,3,RT,Tric.002,Treat(Tricain.0024)Post,217.204,82.797,300.001,0.724,0.276,32,32,2.34,0,2.587406,-12.996,-0.135668
2,0,0,22,1,4141,487,7,1,RT,Tric.002,Treat(Tricain.0024)Pre,300.001,0,300.001,1,0,1,0,0,NA,0,NA,NA
2,0,0,22,1,4142,487,7,2,RT,Tric.002,Treat(Tricain.0024)Stim,300,0,300,1,0,1,0,0,NA,0,0,NA
2,0,0,22,1,4143,487,7,3,RT,Tric.002,Treat(Tricain.0024)Post,285.874,14.127,300.001,0.953,0.047,16,15,0,15.921,0.9418,14.127,NA
2,0,0,22,1,4144,488,8,1,RT,Tric.002,Treat(Tricain.0024)Pre,273.92,26.081,300.001,0.913,0.087,15,14,0,39.963,1.862929,NA,NA
2,0,0,22,1,4145,488,8,2,RT,Tric.002,Treat(Tricain.0024)Stim,291.315,8.686,300.001,0.971047,0.028953,5,4,0,221.84,2.1715,-17.395,-0.666961
2,0,0,22,1,4146,488,8,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,0,-26.081,-1
2,0,0,22,1,4147,489,9,1,RT,Tric.002,Treat(Tricain.0024)Pre,292.321,7.68,300.001,0.974,0.026,4,3,0,90.801,2.56,NA,NA
2,0,0,22,1,4148,489,9,2,RT,Tric.002,Treat(Tricain.0024)Stim,293.664,6.337,300.001,0.978877,0.021123,3,3,1.981,0,2.112333,-1.343,-0.17487
2,0,0,22,1,4149,489,9,3,RT,Tric.002,Treat(Tricain.0024)Post,286.419,13.582,300.001,0.955,0.045,5,4,0,28.28,3.3955,5.902,0.76849
2,0,0,22,1,4150,490,10,1,RT,Tric.002,Treat(Tricain.0024)Pre,298.977,1.024,300.001,0.997,0.003,2,1,0,199.6,1.024,NA,NA
2,0,0,22,1,4151,490,10,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-1.024,-1
2,0,0,22,1,4152,490,10,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,0,-1.024,-1
2,0,0,22,2,4153,491,11,1,RT,Tric.002,Treat(Tricain.0024)Pre,297.439,2.562,300.001,0.991,0.009,3,2,0,50.68,1.281,NA,NA
2,0,0,22,2,4154,491,11,2,RT,Tric.002,Treat(Tricain.0024)Stim,291.018,8.983,300.001,0.970057,0.029943,7,6,0,10.321,1.497167,6.421,2.506245
2,0,0,22,2,4155,491,11,3,RT,Tric.002,Treat(Tricain.0024)Post,295.385,4.615,300,0.985,0.015,5,4,0,137.179,1.15375,2.053,0.801327
2,0,0,22,2,4156,492,12,1,RT,Tric.002,Treat(Tricain.0024)Pre,296.942,3.059,300.001,0.99,0.01,4,3,0,41.819,1.019667,NA,NA
2,0,0,22,2,4157,492,12,2,RT,Tric.002,Treat(Tricain.0024)Stim,298.72,1.281,300.001,0.99573,0.00427,2,1,0,183.199,1.281,-1.778,-0.581236
2,0,0,22,2,4158,492,12,3,RT,Tric.002,Treat(Tricain.0024)Post,295.654,4.347,300.001,0.986,0.014,5,4,0,30.201,1.08675,1.288,0.421053
2,0,0,22,2,4159,493,13,1,RT,Tric.002,Treat(Tricain.0024)Pre,296.424,3.577,300.001,0.988,0.012,4,3,0,104.7,1.192333,NA,NA
2,0,0,22,2,4160,493,13,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-3.577,-1
2,0,0,22,2,4161,493,13,3,RT,Tric.002,Treat(Tricain.0024)Post,296.68,3.32,300,0.989,0.011,4,3,0,185.981,1.106667,-0.257,-0.071848
2,0,0,22,2,4162,494,14,1,RT,Tric.002,Treat(Tricain.0024)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4163,494,14,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4164,494,14,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4165,495,15,1,RT,Tric.002,Treat(Tricain.0024)Pre,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4166,495,15,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4167,495,15,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4168,496,16,1,RT,Tric.002,Treat(Tricain.0024)Pre,287.424,13.317,300.741,0.956,0.044,10,9,0,22.619,1.479667,NA,NA
2,0,0,22,2,4169,496,16,2,RT,Tric.002,Treat(Tricain.0024)Stim,287.198,12.803,300.001,0.957323,0.042677,8,7,0,40.901,1.829,-0.514,-0.038597
2,0,0,22,2,4170,496,16,3,RT,Tric.002,Treat(Tricain.0024)Post,276.702,23.299,300.001,0.922,0.078,14,13,0,5.339,1.792231,9.982,0.749568
2,0,0,22,2,4171,497,17,1,RT,Tric.002,Treat(Tricain.0024)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4172,497,17,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4173,497,17,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,2,4174,498,18,1,RT,Tric.002,Treat(Tricain.0024)Pre,298.46,1.54,300,0.995,0.005,2,1,0,85.641,1.54,NA,NA
2,0,0,22,2,4175,498,18,2,RT,Tric.002,Treat(Tricain.0024)Stim,300.001,0,300.001,1,0,1,0,0,NA,0,-1.54,-1
2,0,0,22,2,4176,498,18,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,0,-1.54,-1
2,0,0,22,2,4177,499,19,1,RT,Tric.002,Treat(Tricain.0024)Pre,284.422,15.579,300.001,0.948,0.052,13,12,0,1.741,1.29825,NA,NA
2,0,0,22,2,4178,499,19,2,RT,Tric.002,Treat(Tricain.0024)Stim,283.338,16.663,300.001,0.944457,0.055543,11,10,0,12.92,1.6663,1.084,0.069581
2,0,0,22,2,4179,499,19,3,RT,Tric.002,Treat(Tricain.0024)Post,279.967,20.033,300,0.933,0.067,15,14,0,13.36,1.430929,4.454,0.285898
2,0,0,22,2,4180,500,20,1,RT,Tric.002,Treat(Tricain.0024)Pre,292.719,7.282,300.001,0.976,0.024,4,3,0,61.104,2.427333,NA,NA
2,0,0,22,2,4181,500,20,2,RT,Tric.002,Treat(Tricain.0024)Stim,297.441,2.56,300.001,0.991467,0.008533,2,1,0,53.659,2.56,-4.722,-0.648448
2,0,0,22,2,4182,500,20,3,RT,Tric.002,Treat(Tricain.0024)Post,297.697,2.304,300.001,0.992,0.008,2,1,0,68.72,2.304,-4.978,-0.683603
2,0,0,22,3,4183,501,21,1,RT,Tric.002,Treat(Tricain.0024)Pre,225.242,74.759,300.001,0.751,0.249,39,39,0,10.1,1.916897,NA,NA
2,0,0,22,3,4184,501,21,2,RT,Tric.002,Treat(Tricain.0024)Stim,267.87,32.131,300.001,0.892897,0.107103,15,15,0,22.6,2.142067,-42.628,-0.570206
2,0,0,22,3,4185,501,21,3,RT,Tric.002,Treat(Tricain.0024)Post,254.938,45.063,300.001,0.85,0.15,24,23,0,28.64,1.959261,-29.696,-0.397223
2,0,0,22,3,4186,502,22,1,RT,Tric.002,Treat(Tricain.0024)Pre,252.217,47.784,300.001,0.841,0.159,26,25,0,36.58,1.91136,NA,NA
2,0,0,22,3,4187,502,22,2,RT,Tric.002,Treat(Tricain.0024)Stim,277.455,22.546,300.001,0.924847,0.075153,10,9,0,8.761,2.505111,-25.238,-0.528168
2,0,0,22,3,4188,502,22,3,RT,Tric.002,Treat(Tricain.0024)Post,245.464,54.537,300.001,0.818,0.182,22,21,0,35.661,2.597,6.753,0.141323
2,0,0,22,3,4189,503,23,1,RT,Tric.002,Treat(Tricain.0024)Pre,295.641,4.36,300.001,0.985,0.015,4,3,0,133.681,1.453333,NA,NA
2,0,0,22,3,4190,503,23,2,RT,Tric.002,Treat(Tricain.0024)Stim,297.185,2.815,300,0.990617,0.009383,2,1,0,23.708,2.815,-1.545,-0.354358
2,0,0,22,3,4191,503,23,3,RT,Tric.002,Treat(Tricain.0024)Post,283.609,16.392,300.001,0.945,0.055,10,9,0,8.38,1.821333,12.032,2.759633
2,0,0,22,3,4192,504,24,1,RT,Tric.002,Treat(Tricain.0024)Pre,251.579,48.422,300.001,0.839,0.161,18,17,0,9.401,2.848353,NA,NA
2,0,0,22,3,4193,504,24,2,RT,Tric.002,Treat(Tricain.0024)Stim,244.564,55.437,300.001,0.815211,0.184789,24,24,0,6.62,2.309875,7.015,0.144872
2,0,0,22,3,4194,504,24,3,RT,Tric.002,Treat(Tricain.0024)Post,294.115,5.886,300.001,0.98,0.02,5,4,0,21.859,1.4715,-42.536,-0.878444
2,0,0,22,3,4195,505,25,1,RT,Tric.002,Treat(Tricain.0024)Pre,224.985,75.016,300.001,0.75,0.25,33,32,0,11.939,2.34425,NA,NA
2,0,0,22,3,4196,505,25,2,RT,Tric.002,Treat(Tricain.0024)Stim,272.159,27.842,300.001,0.907194,0.092806,10,9,0,101.56,3.093556,-47.174,-0.628853
2,0,0,22,3,4197,505,25,3,RT,Tric.002,Treat(Tricain.0024)Post,254.421,45.579,300,0.848,0.152,20,19,0,1.221,2.398895,-29.437,-0.39241
2,0,0,22,3,4198,506,26,1,RT,Tric.002,Treat(Tricain.0024)Pre,248.597,51.404,300.001,0.829,0.171,30,29,0,8.341,1.772552,NA,NA
2,0,0,22,3,4199,506,26,2,RT,Tric.002,Treat(Tricain.0024)Stim,254.569,45.432,300.001,0.848561,0.151439,18,19,1.639,0,2.391158,-5.972,-0.116178
2,0,0,22,3,4200,506,26,3,RT,Tric.002,Treat(Tricain.0024)Post,256.312,43.689,300.001,0.854,0.146,26,26,1.606,0,1.680346,-7.715,-0.150086
2,0,0,22,3,4201,507,27,1,RT,Tric.002,Treat(Tricain.0024)Pre,250.788,49.213,300.001,0.836,0.164,23,23,0,22.683,2.139696,NA,NA
2,0,0,22,3,4202,507,27,2,RT,Tric.002,Treat(Tricain.0024)Stim,282.754,17.247,300.001,0.94251,0.05749,3,3,0,275.721,5.749,-31.966,-0.649544
2,0,0,22,3,4203,507,27,3,RT,Tric.002,Treat(Tricain.0024)Post,250.405,49.596,300.001,0.835,0.165,27,26,0,24.461,1.907538,0.383,0.007782
2,0,0,22,3,4204,508,28,1,RT,Tric.002,Treat(Tricain.0024)Pre,278.245,21.756,300.001,0.927,0.073,8,7,0,30.46,3.108,NA,NA
2,0,0,22,3,4205,508,28,2,RT,Tric.002,Treat(Tricain.0024)Stim,283.367,16.633,300,0.944557,0.055443,5,4,0,54.221,4.15825,-5.123,-0.235475
2,0,0,22,3,4206,508,28,3,RT,Tric.002,Treat(Tricain.0024)Post,292.32,7.681,300.001,0.974,0.026,3,2,0,114.079,3.8405,-14.075,-0.646948
2,0,0,22,3,4207,509,29,1,RT,Tric.002,Treat(Tricain.0024)Pre,284.348,15.653,300.001,0.948,0.052,11,10,0,16.966,1.5653,NA,NA
2,0,0,22,3,4208,509,29,2,RT,Tric.002,Treat(Tricain.0024)Stim,296.919,3.081,300,0.98973,0.01027,3,2,0,153.8,1.5405,-12.572,-0.803169
2,0,0,22,3,4209,509,29,3,RT,Tric.002,Treat(Tricain.0024)Post,284.68,15.321,300.001,0.949,0.051,11,10,0,89.941,1.5321,-0.332,-0.02121
2,0,0,22,3,4210,510,30,1,RT,Tric.002,Treat(Tricain.0024)Pre,233.935,66.066,300.001,0.78,0.22,27,26,0,2.06,2.541,NA,NA
2,0,0,22,3,4211,510,30,2,RT,Tric.002,Treat(Tricain.0024)Stim,261.503,38.498,300.001,0.871674,0.128326,11,12,1.639,0,3.208167,-27.568,-0.41728
2,0,0,22,3,4212,510,30,3,RT,Tric.002,Treat(Tricain.0024)Post,258.097,41.904,300.001,0.86,0.14,15,15,0,10.399,2.7936,-24.162,-0.365725
2,0,0,22,4,4213,511,31,1,RT,Tric.002,Treat(Tricain.0024)Pre,296.245,3.755,300,0.987,0.013,2,1,0,136.965,3.755,NA,NA
2,0,0,22,4,4214,511,31,2,RT,Tric.002,Treat(Tricain.0024)Stim,261.927,38.073,300,0.87309,0.12691,12,12,0,17.959,3.17275,34.318,9.139281
2,0,0,22,4,4215,511,31,3,RT,Tric.002,Treat(Tricain.0024)Post,257.213,42.788,300.001,0.857,0.143,17,16,0,14.32,2.67425,39.033,10.39494
2,0,0,22,4,4216,512,32,1,RT,Tric.002,Treat(Tricain.0024)Pre,292.609,7.391,300,0.975,0.025,7,6,0,92.681,1.231833,NA,NA
2,0,0,22,4,4217,512,32,2,RT,Tric.002,Treat(Tricain.0024)Stim,291.306,8.694,300,0.97102,0.02898,5,4,0,133.404,2.1735,1.303,0.176295
2,0,0,22,4,4218,512,32,3,RT,Tric.002,Treat(Tricain.0024)Post,299.24,0.761,300.001,0.997,0.003,2,1,0,160.739,0.761,-6.63,-0.897037
2,0,0,22,4,4219,513,33,1,RT,Tric.002,Treat(Tricain.0024)Pre,284.936,15.064,300,0.95,0.05,11,10,0,10.864,1.5064,NA,NA
2,0,0,22,4,4220,513,33,2,RT,Tric.002,Treat(Tricain.0024)Stim,300,0,300,1,0,1,0,0,NA,0,-15.064,-1
2,0,0,22,4,4221,513,33,3,RT,Tric.002,Treat(Tricain.0024)Post,294.899,5.102,300.001,0.983,0.017,4,3,0,82.641,1.700667,-9.962,-0.661312
2,0,0,22,4,4222,514,34,1,RT,Tric.002,Treat(Tricain.0024)Pre,294.877,5.123,300,0.983,0.017,6,5,0,68.72,1.0246,NA,NA
2,0,0,22,4,4223,514,34,2,RT,Tric.002,Treat(Tricain.0024)Stim,284.895,15.105,300,0.94965,0.05035,10,9,0,4.96,1.678333,9.982,1.948468
2,0,0,22,4,4224,514,34,3,RT,Tric.002,Treat(Tricain.0024)Post,298.964,1.037,300.001,0.997,0.003,2,1,0,107.504,1.037,-4.086,-0.79758
2,0,0,22,4,4225,515,35,1,RT,Tric.002,Treat(Tricain.0024)Pre,277.472,22.529,300.001,0.925,0.075,9,8,0,78.879,2.816125,NA,NA
2,0,0,22,4,4226,515,35,2,RT,Tric.002,Treat(Tricain.0024)Stim,282.346,17.655,300.001,0.94115,0.05885,6,5,0,52.124,3.531,-4.874,-0.216343
2,0,0,22,4,4227,515,35,3,RT,Tric.002,Treat(Tricain.0024)Post,289.749,10.251,300,0.966,0.034,5,4,0,58.544,2.56275,-12.278,-0.544986
2,0,0,22,4,4228,516,36,1,RT,Tric.002,Treat(Tricain.0024)Pre,288.233,11.767,300,0.961,0.039,7,6,0,55.912,1.961167,NA,NA
2,0,0,22,4,4229,516,36,2,RT,Tric.002,Treat(Tricain.0024)Stim,300,0,300,1,0,1,0,0,NA,0,-11.767,-1
2,0,0,22,4,4230,516,36,3,RT,Tric.002,Treat(Tricain.0024)Post,297.184,2.817,300.001,0.991,0.009,2,1,0,104.624,2.817,-8.95,-0.760602
2,0,0,22,4,4231,517,37,1,RT,Tric.002,Treat(Tricain.0024)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4232,517,37,2,RT,Tric.002,Treat(Tricain.0024)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4233,517,37,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4234,518,38,1,RT,Tric.002,Treat(Tricain.0024)Pre,274.65,25.35,300,0.916,0.085,11,10,0,51.38,2.535,NA,NA
2,0,0,22,4,4235,518,38,2,RT,Tric.002,Treat(Tricain.0024)Stim,255.667,44.333,300,0.852223,0.147777,15,14,0,115.68,3.166643,18.983,0.748836
2,0,0,22,4,4236,518,38,3,RT,Tric.002,Treat(Tricain.0024)Post,247.55,52.451,300.001,0.825,0.175,19,18,0,1.222,2.913944,27.101,1.069073
2,0,0,22,4,4237,519,39,1,RT,Tric.002,Treat(Tricain.0024)Pre,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4238,519,39,2,RT,Tric.002,Treat(Tricain.0024)Stim,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4239,519,39,3,RT,Tric.002,Treat(Tricain.0024)Post,300,0,300,1,0,1,0,0,NA,NA,NA,NA
2,0,0,22,4,4240,520,40,1,RT,Tric.002,Treat(Tricain.0024)Pre,298.981,1.019,300,0.997,0.003,2,1,0,73.76,1.019,NA,NA
2,0,0,22,4,4241,520,40,2,RT,Tric.002,Treat(Tricain.0024)Stim,295.625,4.375,300,0.985417,0.014583,4,3,0,60.144,1.458333,3.356,3.293425
2,0,0,22,4,4242,520,40,3,RT,Tric.002,Treat(Tricain.0024)Post,298.981,1.02,300.001,0.997,0.003,2,1,0,67.359,1.02,0.001,0.000981
2,0,0,22,1,4243,521,1,1,RT,Tric.02,Treat(Tricain.024)Pre,242.719,57.282,300.001,0.809,0.191,21,20,0,2.599,2.8641,NA,NA
2,0,0,22,1,4244,521,1,2,RT,Tric.02,Treat(Tricain.024)Stim,270.903,29.098,300.001,0.903007,0.096993,15,14,0,2.14,2.078429,-28.184,-0.492022
2,0,0,22,1,4245,521,1,3,RT,Tric.02,Treat(Tricain.024)Post,260.004,39.997,300.001,0.867,0.133,19,18,0,3.801,2.222056,-17.285,-0.301753
2,0,0,22,1,4246,522,2,1,RT,Tric.02,Treat(Tricain.024)Pre,298.46,1.541,300.001,0.995,0.005,2,1,0,253.339,1.541,NA,NA
2,0,0,22,1,4247,522,2,2,RT,Tric.02,Treat(Tricain.024)Stim,295.638,4.363,300.001,0.985457,0.014543,2,1,0,108.08,4.363,2.822,1.831278
2,0,0,22,1,4248,522,2,3,RT,Tric.02,Treat(Tricain.024)Post,288.981,11.02,300.001,0.963,0.037,7,6,0,25.563,1.836667,9.479,6.151201
2,0,0,22,1,4249,523,3,1,RT,Tric.02,Treat(Tricain.024)Pre,194.43,105.571,300.001,0.648,0.352,39,38,0,12.66,2.778184,NA,NA
2,0,0,22,1,4250,523,3,2,RT,Tric.02,Treat(Tricain.024)Stim,262.624,37.377,300.001,0.87541,0.12459,21,20,0,23.121,1.86885,-68.194,-0.645954
2,0,0,22,1,4251,523,3,3,RT,Tric.02,Treat(Tricain.024)Post,263.235,36.766,300.001,0.877,0.123,15,15,0.944,0,2.451067,-68.805,-0.651741
2,0,0,22,1,4252,524,4,1,RT,Tric.02,Treat(Tricain.024)Pre,281.534,18.467,300.001,0.938,0.062,8,7,0,69.083,2.638143,NA,NA
2,0,0,22,1,4253,524,4,2,RT,Tric.02,Treat(Tricain.024)Stim,270.05,29.951,300.001,0.900164,0.099836,17,16,0,93.521,1.871938,11.484,0.621866
2,0,0,22,1,4254,524,4,3,RT,Tric.02,Treat(Tricain.024)Post,256.901,43.1,300.001,0.856,0.144,25,24,0,1.481,1.795833,24.633,1.333893
2,0,0,22,1,4255,525,5,1,RT,Tric.02,Treat(Tricain.024)Pre,281.314,18.687,300.001,0.938,0.062,9,8,0,18.08,2.335875,NA,NA
2,0,0,22,1,4256,525,5,2,RT,Tric.02,Treat(Tricain.024)Stim,276.699,23.302,300.001,0.922327,0.077673,11,10,0,80.74,2.3302,4.615,0.246963
2,0,0,22,1,4257,525,5,3,RT,Tric.02,Treat(Tricain.024)Post,276.467,23.534,300.001,0.922,0.078,11,10,0,18.246,2.3534,4.847,0.259378
2,0,0,22,1,4258,526,6,1,RT,Tric.02,Treat(Tricain.024)Pre,278.542,21.459,300.001,0.928,0.072,12,11,0,18.6,1.950818,NA,NA
2,0,0,22,1,4259,526,6,2,RT,Tric.02,Treat(Tricain.024)Stim,247.407,52.593,300,0.82469,0.17531,19,18,0,21.561,2.921833,31.134,1.45086
2,0,0,22,1,4260,526,6,3,RT,Tric.02,Treat(Tricain.024)Post,283.381,16.62,300.001,0.945,0.055,8,7,0,15.48,2.374286,-4.839,-0.2255
2,0,0,22,1,4261,527,7,1,RT,Tric.02,Treat(Tricain.024)Pre,297.181,2.82,300.001,0.991,0.009,2,1,0,259.34,2.82,NA,NA
2,0,0,22,1,4262,527,7,2,RT,Tric.02,Treat(Tricain.024)Stim,296.685,3.316,300.001,0.988947,0.011053,3,2,0,154.524,1.658,0.496,0.175887
2,0,0,22,1,4263,527,7,3,RT,Tric.02,Treat(Tricain.024)Post,297.962,2.039,300.001,0.993,0.007,3,2,0,33.44,1.0195,-0.781,-0.27695
2,0,0,22,1,4264,528,8,1,RT,Tric.02,Treat(Tricain.024)Pre,255.825,44.176,300.001,0.853,0.147,21,20,0,45.66,2.2088,NA,NA
2,0,0,22,1,4265,528,8,2,RT,Tric.02,Treat(Tricain.024)Stim,238.341,61.66,300.001,0.794467,0.205533,19,18,0,47.622,3.425556,17.484,0.395781
2,0,0,22,1,4266,528,8,3,RT,Tric.02,Treat(Tricain.024)Post,262.68,37.321,300.001,0.876,0.124,28,27,0,11.206,1.382259,-6.855,-0.155175
2,0,0,22,1,4267,529,9,1,RT,Tric.02,Treat(Tricain.024)Pre,280.569,19.432,300.001,0.935,0.065,9,8,0,32.561,2.429,NA,NA
2,0,0,22,1,4268,529,9,2,RT,Tric.02,Treat(Tricain.024)Stim,242.542,57.459,300.001,0.808471,0.191529,23,23,0,7.946,2.498217,38.027,1.956927
2,0,0,22,1,4269,529,9,3,RT,Tric.02,Treat(Tricain.024)Post,266.728,33.273,300.001,0.889,0.111,14,13,0,11.701,2.559462,13.841,0.712279
2,0,0,22,1,4270,530,10,1,RT,Tric.02,Treat(Tricain.024)Pre,290.182,9.819,300.001,0.967,0.033,7,6,0,56.121,1.6365,NA,NA
2,0,0,22,1,4271,530,10,2,RT,Tric.02,Treat(Tricain.024)Stim,237.506,62.495,300.001,0.791684,0.208316,29,28,0,39.666,2.231964,52.676,5.364701
2,0,0,22,1,4272,530,10,3,RT,Tric.02,Treat(Tricain.024)Post,225.17,74.831,300.001,0.751,0.249,34,33,0,11.581,2.267606,65.012,6.621041
2,0,0,22,2,4273,531,11,1,RT,Tric.02,Treat(Tricain.024)Pre,211.273,88.728,300.001,0.704,0.296,9,9,0,8.521,9.858667,NA,NA
2,0,0,22,2,4274,531,11,2,RT,Tric.02,Treat(Tricain.024)Stim,110.518,189.483,300.001,0.368392,0.631608,5,4,0,3.24,47.37075,100.755,1.135549
2,0,0,22,2,4275,531,11,3,RT,Tric.02,Treat(Tricain.024)Post,148.315,151.686,300.001,0.494,0.506,8,8,0,9.628,18.96075,62.958,0.709562
2,0,0,22,2,4276,532,12,1,RT,Tric.02,Treat(Tricain.024)Pre,269.789,30.212,300.001,0.899,0.101,16,15,0,17.82,2.014133,NA,NA
2,0,0,22,2,4277,532,12,2,RT,Tric.02,Treat(Tricain.024)Stim,221.638,78.363,300.001,0.738791,0.261209,26,25,0,11.261,3.13452,48.151,1.593771
2,0,0,22,2,4278,532,12,3,RT,Tric.02,Treat(Tricain.024)Post,220.5,79.501,300.001,0.735,0.265,32,32,0,16.761,2.484406,49.289,1.631438
2,0,0,22,2,4279,533,13,1,RT,Tric.02,Treat(Tricain.024)Pre,265.181,34.82,300.001,0.884,0.116,14,13,0,26.245,2.678462,NA,NA
2,0,0,22,2,4280,533,13,2,RT,Tric.02,Treat(Tricain.024)Stim,252.167,47.834,300.001,0.840554,0.159446,22,21,0,20.26,2.27781,13.014,0.373751
2,0,0,22,2,4281,533,13,3,RT,Tric.02,Treat(Tricain.024)Post,270.522,29.479,300.001,0.902,0.098,22,21,0,10.64,1.403762,-5.341,-0.153389
2,0,0,22,2,4282,534,14,1,RT,Tric.02,Treat(Tricain.024)Pre,258.83,41.171,300.001,0.863,0.137,24,23,0,11.185,1.790043,NA,NA
2,0,0,22,2,4283,534,14,2,RT,Tric.02,Treat(Tricain.024)Stim,283.595,16.406,300.001,0.945314,0.054686,11,10,0,65.905,1.6406,-24.765,-0.601516
2,0,0,22,2,4284,534,14,3,RT,Tric.02,Treat(Tricain.024)Post,252.484,47.517,300.001,0.842,0.158,26,25,0,4.463,1.90068,6.346,0.154138
2,0,0,22,2,4285,535,15,1,RT,Tric.02,Treat(Tricain.024)Pre,283.349,16.652,300.001,0.944,0.056,6,5,0,39.92,3.3304,NA,NA
2,0,0,22,2,4286,535,15,2,RT,Tric.02,Treat(Tricain.024)Stim,259.732,40.269,300.001,0.86577,0.13423,25,24,0,106.844,1.677875,23.617,1.418268
2,0,0,22,2,4287,535,15,3,RT,Tric.02,Treat(Tricain.024)Post,287.755,12.246,300.001,0.959,0.041,17,16,0,0.965,0.765375,-4.406,-0.264593
2,0,0,22,2,4288,536,16,1,RT,Tric.02,Treat(Tricain.024)Pre,277.734,22.267,300.001,0.926,0.074,8,7,0,3.281,3.181,NA,NA
2,0,0,22,2,4289,536,16,2,RT,Tric.02,Treat(Tricain.024)Stim,274.669,25.332,300.001,0.91556,0.08444,14,13,0,13.48,1.948615,3.065,0.137648
2,0,0,22,2,4290,536,16,3,RT,Tric.02,Treat(Tricain.024)Post,275.947,24.054,300.001,0.92,0.08,15,14,0,76.282,1.718143,1.787,0.080253
2,0,0,22,2,4291,537,17,1,RT,Tric.02,Treat(Tricain.024)Pre,293.35,6.651,300.001,0.978,0.022,5,4,0,14.461,1.66275,NA,NA
2,0,0,22,2,4292,537,17,2,RT,Tric.02,Treat(Tricain.024)Stim,252.951,47.05,300.001,0.843167,0.156833,14,13,0,7.985,3.619231,40.399,6.074124
2,0,0,22,2,4293,537,17,3,RT,Tric.02,Treat(Tricain.024)Post,235.718,64.283,300.001,0.786,0.214,18,17,0,1.221,3.781353,57.632,8.665163
2,0,0,22,2,4294,538,18,1,RT,Tric.02,Treat(Tricain.024)Pre,281.877,18.124,300.001,0.94,0.06,10,9,0,4.36,2.013778,NA,NA
2,0,0,22,2,4295,538,18,2,RT,Tric.02,Treat(Tricain.024)Stim,271.305,28.696,300.001,0.904347,0.095653,15,15,0,37.041,1.913067,10.572,0.583315
2,0,0,22,2,4296,538,18,3,RT,Tric.02,Treat(Tricain.024)Post,263.479,36.522,300.001,0.878,0.122,21,20,0,34.1,1.8261,18.398,1.015118
