Filter_1,Year,Batch,Number,Individual_Total,Individual_Treat,Phase,Species,Treatment,Treatment_Name,Resting_seconds,Active_seconds,vid_length,Resting_prop,Active_prop,Resting_entries,Active_entries,Resting_first_entry_time,Active_first_entry_time,Active_per_period,Diff_Activity,Change_Activity
1,22,3,990,250,26,3,BB,95∞C,Treat(100√ú)Post,284.888,15.113,300.001,0.95,0.05,6,5,0,35.206,3.0226,-8.423,-0.357877
1,22,3,991,251,27,1,BB,95∞C,Treat(100√ú)Pre,198.125,101.876,300.001,0.66,0.34,18,17,0,37.66,5.992706,,
1,22,3,992,251,27,2,BB,95∞C,Treat(100√ú)Stim,243.424,56.576,300,0.811413,0.188587,15,14,0,99.846,4.041143,-45.3,-0.444658
1,22,3,993,251,27,3,BB,95∞C,Treat(100√ú)Post,223.938,76.063,300.001,0.746,0.254,17,17,3.484,0,4.474294,-25.813,-0.253377
1,22,3,994,252,28,1,BB,95∞C,Treat(100√ú)Pre,154.402,145.598,300,0.515,0.485,33,33,0,4.681,4.412061,,
1,22,3,995,252,28,2,BB,95∞C,Treat(100√ú)Stim,167.149,132.851,300,0.557163,0.442837,35,35,0,8.241,3.795743,-12.747,-0.087549
1,22,3,996,252,28,3,BB,95∞C,Treat(100√ú)Post,142.64,157.361,300.001,0.475,0.525,32,31,0,4.145,5.076161,11.763,0.080791
1,22,3,997,253,29,1,BB,95∞C,Treat(100√ú)Pre,237.908,62.093,300.001,0.793,0.207,22,21,0,67.322,2.95681,,
1,22,3,998,253,29,2,BB,95∞C,Treat(100√ú)Stim,300,0,300,1,0,1,0,0,,0,-62.093,-1
1,22,3,999,253,29,3,BB,95∞C,Treat(100√ú)Post,269.379,30.622,300.001,0.898,0.102,19,18,0,63.839,1.701222,-31.471,-0.506837
1,22,3,1000,254,30,1,BB,95∞C,Treat(100√ú)Pre,169.222,130.779,300.001,0.564,0.436,23,23,2.34,0,5.686043,,
1,22,3,1001,254,30,2,BB,95∞C,Treat(100√ú)Stim,193.689,106.312,300.001,0.645628,0.354372,18,17,0,64.18,6.253647,-24.467,-0.187087
1,22,3,1002,254,30,3,BB,95∞C,Treat(100√ú)Post,133.869,166.132,300.001,0.446,0.554,28,27,0,3.021,6.153037,35.353,0.270326
1,21,1,1003,255,1,1,BB,-20∞C,Treat(Freeze)Pre,259.757,40.244,300.001,0.866,0.134,17,16,0,14.92,2.51525,,
1,21,1,1004,255,1,2,BB,-20∞C,Treat(Freeze)Stim,252.112,47.889,300.001,0.840371,0.159629,20,19,0,19.24,2.520474,7.645,0.189966
1,21,1,1005,255,1,3,BB,-20∞C,Treat(Freeze)Post,275.712,24.288,300,0.919,0.081,8,7,0,7.761,3.469714,-15.956,-0.396481
1,21,1,1006,256,2,1,BB,-20∞C,Treat(Freeze)Pre,246.79,53.211,300.001,0.823,0.177,25,25,0,9.461,2.12844,,
1,21,1,1007,256,2,2,BB,-20∞C,Treat(Freeze)Stim,246.158,53.843,300.001,0.820524,0.179476,22,21,0,28.541,2.563952,0.632,0.011877
1,21,1,1008,256,2,3,BB,-20∞C,Treat(Freeze)Post,252.346,47.654,300,0.841,0.159,22,21,0,1.48,2.269238,-5.557,-0.104433
1,21,1,1009,257,3,1,BB,-20∞C,Treat(Freeze)Pre,273.891,26.11,300.001,0.913,0.087,10,9,0,152.44,2.901111,,
1,21,1,1010,257,3,2,BB,-20∞C,Treat(Freeze)Stim,286.634,13.367,300.001,0.955443,0.044557,7,6,0,47.541,2.227833,-12.743,-0.488051
1,21,1,1011,257,3,3,BB,-20∞C,Treat(Freeze)Post,271.866,28.135,300.001,0.906,0.094,12,11,0,112.645,2.557727,2.025,0.077556
1,21,1,1012,258,4,1,BB,-20∞C,Treat(Freeze)Pre,228.601,71.4,300.001,0.762,0.238,26,25,0,8.7,2.856,,
1,21,1,1013,258,4,2,BB,-20∞C,Treat(Freeze)Stim,237.447,62.554,300.001,0.791487,0.208513,24,23,0,27.6,2.719739,-8.846,-0.123894
1,21,1,1014,258,4,3,BB,-20∞C,Treat(Freeze)Post,255.55,44.45,300,0.852,0.148,8,7,0,7.665,6.35,-26.95,-0.377451
1,21,1,1015,259,5,1,BB,-20∞C,Treat(Freeze)Pre,236.308,63.693,300.001,0.788,0.212,27,26,0,4.361,2.449731,,
1,21,1,1016,259,5,2,BB,-20∞C,Treat(Freeze)Stim,227.58,72.421,300.001,0.758597,0.241403,24,23,0,17.201,3.148739,8.728,0.137032
1,21,1,1017,259,5,3,BB,-20∞C,Treat(Freeze)Post,190.354,109.646,300,0.635,0.365,28,27,0,6.96,4.060963,45.953,0.721476
1,21,1,1018,260,6,1,BB,-20∞C,Treat(Freeze)Pre,261.345,38.656,300.001,0.871,0.129,16,15,0,83.1,2.577067,,
1,21,1,1019,260,6,2,BB,-20∞C,Treat(Freeze)Stim,253.075,46.926,300.001,0.843581,0.156419,18,17,0,40.419,2.760353,8.27,0.213938
1,21,1,1020,260,6,3,BB,-20∞C,Treat(Freeze)Post,277.738,22.262,300,0.926,0.074,9,8,0,31.501,2.78275,-16.394,-0.4241
1,21,1,1021,261,7,1,BB,-20∞C,Treat(Freeze)Pre,249.586,50.415,300.001,0.832,0.168,22,21,0,20.561,2.400714,,
1,21,1,1022,261,7,2,BB,-20∞C,Treat(Freeze)Stim,247.147,52.854,300.001,0.823821,0.176179,10,10,0,18.566,5.2854,2.439,0.048378
1,21,1,1023,261,7,3,BB,-20∞C,Treat(Freeze)Post,273.201,26.799,300,0.911,0.089,6,5,0,3.36,5.3598,-23.616,-0.468432
1,21,1,1024,262,8,1,BB,-20∞C,Treat(Freeze)Pre,257.508,42.493,300.001,0.858,0.142,20,19,0,4.56,2.236474,,
1,21,1,1025,262,8,2,BB,-20∞C,Treat(Freeze)Stim,237.315,62.686,300.001,0.791047,0.208953,23,22,0,5.341,2.849364,20.193,0.475208
1,21,1,1026,262,8,3,BB,-20∞C,Treat(Freeze)Post,246.018,53.982,300,0.82,0.18,20,20,0,26.3,2.6991,11.489,0.270374
1,21,1,1027,263,9,1,BB,-20∞C,Treat(Freeze)Pre,246.974,53.027,300.001,0.823,0.177,20,19,0,5.26,2.790895,,
1,21,1,1028,263,9,2,BB,-20∞C,Treat(Freeze)Stim,228.886,71.115,300.001,0.762951,0.237049,29,29,0,16.501,2.452241,18.088,0.341109
1,21,1,1029,263,9,3,BB,-20∞C,Treat(Freeze)Post,256.489,43.511,300,0.855,0.145,14,13,0,30.661,3.347,-9.516,-0.179456
1,21,1,1030,264,10,1,BB,-20∞C,Treat(Freeze)Pre,256.7,43.301,300.001,0.856,0.144,22,21,0,2.32,2.061952,,
1,21,1,1031,264,10,2,BB,-20∞C,Treat(Freeze)Stim,259.21,40.791,300.001,0.86403,0.13597,19,20,1.361,0,2.03955,-2.51,-0.057966
1,21,1,1032,264,10,3,BB,-20∞C,Treat(Freeze)Post,229.395,70.605,300,0.765,0.235,17,16,0,10.321,4.412813,27.304,0.630563
1,21,2,1033,265,11,1,BB,-20∞C,Treat(Freeze)Pre,234.02,65.981,300.001,0.78,0.22,19,18,0,42.36,3.665611,,
1,21,2,1034,265,11,2,BB,-20∞C,Treat(Freeze)Stim,235.756,64.245,300.001,0.785851,0.214149,22,21,0,61.28,3.059286,-1.736,-0.026311
1,21,2,1035,265,11,3,BB,-20∞C,Treat(Freeze)Post,179.087,120.914,300.001,0.597,0.403,29,28,0,10.32,4.318357,54.933,0.832558
1,21,2,1036,266,12,1,BB,-20∞C,Treat(Freeze)Pre,255.48,44.521,300.001,0.852,0.148,13,12,0,17.84,3.710083,,
1,21,2,1037,266,12,2,BB,-20∞C,Treat(Freeze)Stim,275.388,24.613,300.001,0.917957,0.082043,10,9,0,36.681,2.734778,-19.908,-0.44716
1,21,2,1038,266,12,3,BB,-20∞C,Treat(Freeze)Post,287.781,12.22,300.001,0.959,0.041,4,3,0,35.803,4.073333,-32.301,-0.725523
1,21,2,1039,267,13,1,BB,-20∞C,Treat(Freeze)Pre,246.302,53.699,300.001,0.821,0.179,14,13,0,18.864,4.130692,,
1,21,2,1040,267,13,2,BB,-20∞C,Treat(Freeze)Stim,229.006,70.995,300.001,0.763351,0.236649,8,7,0,61.201,10.142143,17.296,0.322092
1,21,2,1041,267,13,3,BB,-20∞C,Treat(Freeze)Post,268.249,31.752,300.001,0.894,0.106,13,12,0,10.8,2.646,-21.947,-0.408704
1,21,2,1042,268,14,1,BB,-20∞C,Treat(Freeze)Pre,220.481,79.52,300.001,0.735,0.265,29,29,0,3.401,2.742069,,
1,21,2,1043,268,14,2,BB,-20∞C,Treat(Freeze)Stim,194.991,105.01,300.001,0.649968,0.350032,22,21,0,8.721,5.000476,25.49,0.320548
1,21,2,1044,268,14,3,BB,-20∞C,Treat(Freeze)Post,205.923,94.078,300.001,0.686,0.314,22,22,6.342,0,4.276273,14.558,0.183073
1,21,2,1045,269,15,1,BB,-20∞C,Treat(Freeze)Pre,232.869,67.132,300.001,0.776,0.224,20,21,1.16,0,3.196762,,
1,21,2,1046,269,15,2,BB,-20∞C,Treat(Freeze)Stim,274.766,25.235,300.001,0.915884,0.084116,11,10,0,143.525,2.5235,-41.897,-0.624099
1,21,2,1047,269,15,3,BB,-20∞C,Treat(Freeze)Post,226.74,73.261,300.001,0.756,0.244,20,19,0,5.126,3.855842,6.129,0.091298
1,21,2,1048,270,16,1,BB,-20∞C,Treat(Freeze)Pre,273.565,26.436,300.001,0.912,0.088,11,10,0,75.321,2.6436,,
1,21,2,1049,270,16,2,BB,-20∞C,Treat(Freeze)Stim,285.905,14.096,300.001,0.953013,0.046987,6,5,0,90.544,2.8192,-12.34,-0.466788
1,21,2,1050,270,16,3,BB,-20∞C,Treat(Freeze)Post,218.817,81.184,300.001,0.729,0.271,15,15,0,11.999,5.412267,54.748,2.070964
1,21,2,1051,271,17,1,BB,-20∞C,Treat(Freeze)Pre,253.42,46.581,300.001,0.845,0.155,11,10,0,17.948,4.6581,,
1,21,2,1052,271,17,2,BB,-20∞C,Treat(Freeze)Stim,265.283,34.718,300.001,0.884274,0.115726,12,12,2.6,0,2.893167,-11.863,-0.254675
1,21,2,1053,271,17,3,BB,-20∞C,Treat(Freeze)Post,256.77,43.231,300.001,0.856,0.144,15,14,0,1.68,3.087929,-3.35,-0.071918
1,21,2,1054,272,18,1,BB,-20∞C,Treat(Freeze)Pre,217.187,82.814,300.001,0.724,0.276,15,15,0,10.204,5.520933,,
1,21,2,1055,272,18,2,BB,-20∞C,Treat(Freeze)Stim,115.856,184.145,300.001,0.386185,0.613815,15,16,1.661,0,11.509063,101.331,1.223597
1,21,2,1056,272,18,3,BB,-20∞C,Treat(Freeze)Post,213.384,86.616,300,0.711,0.289,13,12,0,8.603,7.218,3.802,0.04591
1,21,2,1057,273,19,1,BB,-20∞C,Treat(Freeze)Pre,195.39,104.611,300.001,0.651,0.349,23,22,0,6.9,4.755045,,
1,21,2,1058,273,19,2,BB,-20∞C,Treat(Freeze)Stim,209.603,90.398,300.001,0.698674,0.301326,19,18,0,18.34,5.022111,-14.213,-0.135865
1,21,2,1059,273,19,3,BB,-20∞C,Treat(Freeze)Post,170.78,129.221,300.001,0.569,0.431,28,28,13.766,0,4.615036,24.61,0.235253
1,21,2,1060,274,20,1,BB,-20∞C,Treat(Freeze)Pre,253.335,46.666,300.001,0.844,0.156,13,13,0,41.904,3.589692,,
1,21,2,1061,274,20,2,BB,-20∞C,Treat(Freeze)Stim,287.099,12.902,300.001,0.956993,0.043007,7,6,0,127.389,2.150333,-33.764,-0.723525
1,21,2,1062,274,20,3,BB,-20∞C,Treat(Freeze)Post,280.562,19.439,300.001,0.935,0.065,11,10,0,56.099,1.9439,-27.227,-0.583444
1,22,3,1063,275,21,1,BB,-20∞C,Treat(Freeze)Pre,205.469,94.532,300.001,0.685,0.315,9,9,0,43.94,10.503556,,
1,22,3,1064,275,21,2,BB,-20∞C,Treat(Freeze)Stim,242.888,57.113,300.001,0.809624,0.190376,8,7,0,105.545,8.159,-37.419,-0.395834
1,22,3,1065,275,21,3,BB,-20∞C,Treat(Freeze)Post,222.675,77.325,300,0.742,0.258,9,8,0,17.721,9.665625,-17.207,-0.182023
1,22,3,1066,276,22,1,BB,-20∞C,Treat(Freeze)Pre,224.675,75.326,300.001,0.749,0.251,12,11,0,17.285,6.847818,,
1,22,3,1067,276,22,2,BB,-20∞C,Treat(Freeze)Stim,163.557,136.444,300.001,0.545188,0.454812,11,10,0,24.8,13.6444,61.118,0.81138
1,22,3,1068,276,22,3,BB,-20∞C,Treat(Freeze)Post,155.52,144.481,300.001,0.518,0.482,7,7,11.739,0,20.640143,69.155,0.918076
1,22,3,1069,277,23,1,BB,-20∞C,Treat(Freeze)Pre,147.422,152.579,300.001,0.491,0.509,10,10,0,0.561,15.2579,,
1,22,3,1070,277,23,2,BB,-20∞C,Treat(Freeze)Stim,135.804,164.197,300.001,0.452678,0.547322,9,10,23.025,0,16.4197,11.618,0.076144
1,22,3,1071,277,23,3,BB,-20∞C,Treat(Freeze)Post,179.578,120.423,300.001,0.599,0.401,13,13,0,26.78,9.263308,-32.156,-0.21075
1,22,3,1072,278,24,1,BB,-20∞C,Treat(Freeze)Pre,173.359,126.642,300.001,0.578,0.422,7,7,38.939,0,18.091714,,
1,22,3,1073,278,24,2,BB,-20∞C,Treat(Freeze)Stim,110.421,189.58,300.001,0.368069,0.631931,11,10,0,6.601,18.958,62.938,0.496976
1,22,3,1074,278,24,3,BB,-20∞C,Treat(Freeze)Post,142.081,157.92,300.001,0.474,0.526,14,14,0,8.4,11.28,31.278,0.24698
1,22,3,1075,279,25,1,BB,-20∞C,Treat(Freeze)Pre,179.883,120.118,300.001,0.6,0.4,14,13,0,22,9.239846,,
1,22,3,1076,279,25,2,BB,-20∞C,Treat(Freeze)Stim,183.307,116.694,300.001,0.611021,0.388979,13,14,17.033,0,8.335286,-3.424,-0.028505
1,22,3,1077,279,25,3,BB,-20∞C,Treat(Freeze)Post,168.63,131.371,300.001,0.562,0.438,15,15,0,8.16,8.758067,11.253,0.093683
1,22,3,1078,280,26,1,BB,-20∞C,Treat(Freeze)Pre,179.912,120.089,300.001,0.6,0.4,15,14,0,10.96,8.577786,,
1,22,3,1079,280,26,2,BB,-20∞C,Treat(Freeze)Stim,185.117,114.884,300.001,0.617055,0.382945,14,14,0,8.48,8.206,-5.205,-0.043343
1,22,3,1080,280,26,3,BB,-20∞C,Treat(Freeze)Post,265.611,34.39,300.001,0.885,0.115,5,5,2.886,0,6.878,-85.699,-0.713629
1,22,3,1081,281,27,1,BB,-20∞C,Treat(Freeze)Pre,153.621,146.38,300.001,0.512,0.488,15,15,0,18.161,9.758667,,
1,22,3,1082,281,27,2,BB,-20∞C,Treat(Freeze)Stim,127.296,172.705,300.001,0.424319,0.575681,15,15,0,19.021,11.513667,26.325,0.17984
1,22,3,1083,281,27,3,BB,-20∞C,Treat(Freeze)Post,204.947,95.054,300.001,0.683,0.317,11,10,0,2.001,9.5054,-51.326,-0.350635
1,22,3,1084,282,28,1,BB,-20∞C,Treat(Freeze)Pre,168.201,131.8,300.001,0.561,0.439,15,14,0,34.64,9.414286,,
1,22,3,1085,282,28,2,BB,-20∞C,Treat(Freeze)Stim,233.329,66.672,300.001,0.777761,0.222239,7,6,0,148,11.112,-65.128,-0.494143
1,22,3,1086,282,28,3,BB,-20∞C,Treat(Freeze)Post,178.365,121.636,300.001,0.595,0.405,17,17,2.121,0,7.155059,-10.164,-0.077117
1,22,3,1087,283,29,1,BB,-20∞C,Treat(Freeze)Pre,168.421,131.58,300.001,0.561,0.439,18,19,5.479,0,6.925263,,
1,22,3,1088,283,29,2,BB,-20∞C,Treat(Freeze)Stim,194.486,105.515,300.001,0.648285,0.351715,12,12,14.385,0,8.792917,-26.065,-0.198092
1,22,3,1089,283,29,3,BB,-20∞C,Treat(Freeze)Post,214.25,85.75,300,0.714,0.286,12,12,0,4.601,7.145833,-45.83,-0.348305
1,22,3,1090,284,30,1,BB,-20∞C,Treat(Freeze)Pre,167.839,132.162,300.001,0.559,0.441,19,20,9.861,0,6.6081,,
1,22,3,1091,284,30,2,BB,-20∞C,Treat(Freeze)Stim,226.799,73.202,300.001,0.755994,0.244006,6,5,0,11.68,14.6404,-58.96,-0.446119
1,22,3,1092,284,30,3,BB,-20∞C,Treat(Freeze)Post,237.312,62.688,300,0.791,0.209,7,6,0,24.679,10.448,-69.474,-0.525673
1,22,1,1093,285,1,1,BB,Prot-K,Treat(ProtK)Pre,264.196,35.804,300,0.881,0.119,11,10,0,12.785,3.5804,,
1,22,1,1094,285,1,2,BB,Prot-K,Treat(ProtK)Stim,231.107,68.894,300.001,0.770354,0.229646,14,14,0,19.761,4.921,33.09,0.924198
1,22,1,1095,285,1,3,BB,Prot-K,Treat(ProtK)Post,218.764,81.237,300.001,0.729,0.271,15,14,0,11.921,5.802643,45.433,1.268936
1,22,1,1096,286,2,1,BB,Prot-K,Treat(ProtK)Pre,268.84,31.161,300.001,0.896,0.104,15,14,0,3.36,2.225786,,
1,22,1,1097,286,2,2,BB,Prot-K,Treat(ProtK)Stim,282.856,17.145,300.001,0.94285,0.05715,10,9,0,27.04,1.905,-14.016,-0.449793
1,22,1,1098,286,2,3,BB,Prot-K,Treat(ProtK)Post,273.893,26.108,300.001,0.913,0.087,13,12,0,25.421,2.175667,-5.053,-0.162158
1,22,1,1099,287,3,1,BB,Prot-K,Treat(ProtK)Pre,271.6,28.401,300.001,0.905,0.095,6,5,0,22.142,5.6802,,
1,22,1,1100,287,3,2,BB,Prot-K,Treat(ProtK)Stim,267.961,32.04,300.001,0.8932,0.1068,4,5,3.441,0,6.408,3.639,0.128129
1,22,1,1101,287,3,3,BB,Prot-K,Treat(ProtK)Post,252.66,47.341,300.001,0.842,0.158,9,8,0,29.68,5.917625,18.94,0.666878
1,22,1,1102,288,4,1,BB,Prot-K,Treat(ProtK)Pre,250.453,49.548,300.001,0.835,0.165,17,16,0,44.9,3.09675,,
1,22,1,1103,288,4,2,BB,Prot-K,Treat(ProtK)Stim,273.335,26.666,300.001,0.911114,0.088886,9,9,0,115,2.962889,-22.882,-0.461815
1,22,1,1104,288,4,3,BB,Prot-K,Treat(ProtK)Post,253.959,46.042,300.001,0.847,0.153,21,20,0,23.004,2.3021,-3.506,-0.07076
1,22,1,1105,289,5,1,BB,Prot-K,Treat(ProtK)Pre,287.964,12.037,300.001,0.96,0.04,7,6,0,149.109,2.006167,,
1,22,1,1106,289,5,2,BB,Prot-K,Treat(ProtK)Stim,282.82,17.181,300.001,0.94273,0.05727,11,10,0,10.361,1.7181,5.144,0.427349
1,22,1,1107,289,5,3,BB,Prot-K,Treat(ProtK)Post,280.051,19.95,300.001,0.934,0.066,13,12,0,59.868,1.6625,7.913,0.65739
1,22,1,1108,290,6,1,BB,Prot-K,Treat(ProtK)Pre,275.712,24.289,300.001,0.919,0.081,9,8,0,33.661,3.036125,,
1,22,1,1109,290,6,2,BB,Prot-K,Treat(ProtK)Stim,254.141,45.86,300.001,0.847134,0.152866,13,12,0,67.526,3.821667,21.571,0.888097
1,22,1,1110,290,6,3,BB,Prot-K,Treat(ProtK)Post,229.339,70.662,300.001,0.764,0.236,17,16,0,0.966,4.416375,46.373,1.909218
1,22,1,1111,291,7,1,BB,Prot-K,Treat(ProtK)Pre,278.738,21.263,300.001,0.929,0.071,6,5,0,37.041,4.2526,,
1,22,1,1112,291,7,2,BB,Prot-K,Treat(ProtK)Stim,270.586,29.415,300.001,0.90195,0.09805,13,12,0,43.462,2.45125,8.152,0.383389
1,22,1,1113,291,7,3,BB,Prot-K,Treat(ProtK)Post,268.033,31.968,300.001,0.893,0.107,13,12,0,8.668,2.664,10.705,0.503457
1,22,1,1114,292,8,1,BB,Prot-K,Treat(ProtK)Pre,268.821,31.18,300.001,0.896,0.104,14,13,0,61.061,2.398462,,
1,22,1,1115,292,8,2,BB,Prot-K,Treat(ProtK)Stim,275.78,24.221,300.001,0.919264,0.080736,10,9,0,56.5,2.691222,-6.959,-0.223188
1,22,1,1116,292,8,3,BB,Prot-K,Treat(ProtK)Post,262.785,37.216,300.001,0.876,0.124,10,10,0,8.42,3.7216,6.036,0.193586
1,22,1,1117,293,9,1,BB,Prot-K,Treat(ProtK)Pre,283.856,16.145,300.001,0.946,0.054,9,8,0,18.741,2.018125,,
1,22,1,1118,293,9,2,BB,Prot-K,Treat(ProtK)Stim,285.623,14.378,300.001,0.952073,0.047927,8,7,0,55.281,2.054,-1.767,-0.109446
1,22,1,1119,293,9,3,BB,Prot-K,Treat(ProtK)Post,284.38,15.618,299.998,0.948,0.052,9,8,0,90.7,1.95225,-0.527,-0.032642
1,22,1,1120,294,10,1,BB,Prot-K,Treat(ProtK)Pre,290.797,9.204,300.001,0.969,0.031,3,2,0,148.96,4.602,,
1,22,1,1121,294,10,2,BB,Prot-K,Treat(ProtK)Stim,288.744,11.257,300.001,0.962477,0.037523,3,2,0,119.025,5.6285,2.053,0.223055
1,22,1,1122,294,10,3,BB,Prot-K,Treat(ProtK)Post,292.321,7.68,300.001,0.974,0.026,2,1,0,157.461,7.68,-1.524,-0.16558
1,22,2,1123,295,11,1,BB,Prot-K,Treat(ProtK)Pre,268.509,31.492,300.001,0.895,0.105,14,13,0,19.061,2.422462,,
1,22,2,1124,295,11,2,BB,Prot-K,Treat(ProtK)Stim,272.334,27.667,300.001,0.907777,0.092223,9,8,0,11.88,3.458375,-3.825,-0.121459
1,22,2,1125,295,11,3,BB,Prot-K,Treat(ProtK)Post,260.617,39.383,300,0.869,0.131,14,13,0,11.9,3.029462,7.891,0.250572
1,22,2,1126,296,12,1,BB,Prot-K,Treat(ProtK)Pre,277.465,22.536,300.001,0.925,0.075,6,5,0,38.521,4.5072,,
1,22,2,1127,296,12,2,BB,Prot-K,Treat(ProtK)Stim,270.812,29.189,300.001,0.902704,0.097296,8,7,0,12.301,4.169857,6.653,0.295217
1,22,2,1128,296,12,3,BB,Prot-K,Treat(ProtK)Post,263.866,36.135,300.001,0.88,0.12,11,10,0,46.619,3.6135,13.599,0.603435
1,22,2,1129,297,13,1,BB,Prot-K,Treat(ProtK)Pre,273.078,26.923,300.001,0.91,0.09,12,11,0,61.28,2.447545,,
1,22,2,1130,297,13,2,BB,Prot-K,Treat(ProtK)Stim,289.51,10.49,300,0.965033,0.034967,5,4,0,19.569,2.6225,-16.433,-0.61037
1,22,2,1131,297,13,3,BB,Prot-K,Treat(ProtK)Post,287.458,12.542,300,0.958,0.042,5,4,0,108.881,3.1355,-14.381,-0.534153
1,22,2,1132,298,14,1,BB,Prot-K,Treat(ProtK)Pre,263.905,36.096,300.001,0.88,0.12,16,15,0,22.641,2.4064,,
1,22,2,1133,298,14,2,BB,Prot-K,Treat(ProtK)Stim,266.237,33.764,300.001,0.887454,0.112546,16,15,0,13.48,2.250933,-2.332,-0.064605
1,22,2,1134,298,14,3,BB,Prot-K,Treat(ProtK)Post,256.459,43.541,300,0.855,0.145,20,19,0,3.483,2.291632,7.445,0.206256
1,22,2,1135,299,15,1,BB,Prot-K,Treat(ProtK)Pre,257.794,42.207,300.001,0.859,0.141,29,29,0.966,0,1.455414,,
1,22,2,1136,299,15,2,BB,Prot-K,Treat(ProtK)Stim,281.831,18.17,300.001,0.939434,0.060566,9,8,0,31.942,2.27125,-24.037,-0.569503
1,22,2,1137,299,15,3,BB,Prot-K,Treat(ProtK)Post,278.736,21.264,300,0.929,0.071,14,13,0,7.139,1.635692,-20.943,-0.496197
1,22,2,1138,300,16,1,BB,Prot-K,Treat(ProtK)Pre,268.735,31.266,300.001,0.896,0.104,13,13,1.041,0,2.405077,,
1,22,2,1139,300,16,2,BB,Prot-K,Treat(ProtK)Stim,293.607,6.394,300.001,0.978687,0.021313,4,3,0,154.719,2.131333,-24.872,-0.795497
1,22,2,1140,300,16,3,BB,Prot-K,Treat(ProtK)Post,266.452,33.548,300,0.888,0.112,15,14,0,8.325,2.396286,2.282,0.072987
1,22,2,1141,301,17,1,BB,Prot-K,Treat(ProtK)Pre,268.342,31.659,300.001,0.894,0.106,13,13,0,14.44,2.435308,,
1,22,2,1142,301,17,2,BB,Prot-K,Treat(ProtK)Stim,262.346,37.655,300.001,0.874484,0.125516,14,13,0,30.281,2.896538,5.996,0.189393
1,22,2,1143,301,17,3,BB,Prot-K,Treat(ProtK)Post,260.744,39.257,300.001,0.869,0.131,14,13,0,11.3,3.019769,7.598,0.239995
1,22,2,1144,302,18,1,BB,Prot-K,Treat(ProtK)Pre,228.837,71.164,300.001,0.763,0.237,36,36,1.929,0,1.976778,,
1,22,2,1145,302,18,2,BB,Prot-K,Treat(ProtK)Stim,254.981,45.02,300.001,0.849934,0.150066,21,21,0,20.508,2.14381,-26.144,-0.367377
1,22,2,1146,302,18,3,BB,Prot-K,Treat(ProtK)Post,238.266,61.734,300,0.794,0.206,28,27,0,14.879,2.286444,-9.43,-0.132511
1,22,2,1147,303,19,1,BB,Prot-K,Treat(ProtK)Pre,272.34,27.661,300.001,0.908,0.092,13,12,0,36.58,2.305083,,
1,22,2,1148,303,19,2,BB,Prot-K,Treat(ProtK)Stim,293.595,6.406,300.001,0.978647,0.021353,4,3,0,21.201,2.135333,-21.255,-0.76841
1,22,2,1149,303,19,3,BB,Prot-K,Treat(ProtK)Post,278.76,21.241,300.001,0.929,0.071,4,3,0,48.645,7.080333,-6.42,-0.232096
1,22,2,1150,304,20,1,BB,Prot-K,Treat(ProtK)Pre,278.089,21.912,300.001,0.927,0.073,9,8,0,13.261,2.739,,
1,22,2,1151,304,20,2,BB,Prot-K,Treat(ProtK)Stim,281.305,18.695,300,0.937683,0.062317,7,6,0,75.401,3.115833,-3.217,-0.146815
1,22,2,1152,304,20,3,BB,Prot-K,Treat(ProtK)Post,281.05,18.951,300.001,0.937,0.063,8,7,0,75.02,2.707286,-2.961,-0.135131
1,22,3,1153,305,21,1,BB,Prot-K,Treat(ProtK)Pre,213.748,86.252,300,0.712,0.288,15,15,0,32.582,5.750133,,
1,22,3,1154,305,21,2,BB,Prot-K,Treat(ProtK)Stim,256.445,43.555,300,0.854817,0.145183,8,7,0,0.369,6.222143,-42.697,-0.495026
1,22,3,1155,305,21,3,BB,Prot-K,Treat(ProtK)Post,220.681,79.32,300.001,0.736,0.264,27,27,5.681,0,2.937778,-6.932,-0.080369
1,22,3,1156,306,22,1,BB,Prot-K,Treat(ProtK)Pre,247.524,52.476,300,0.825,0.175,12,12,0,14.001,4.373,,
1,22,3,1157,306,22,2,BB,Prot-K,Treat(ProtK)Stim,262.093,37.907,300,0.873643,0.126357,14,13,0,19.484,2.915923,-14.569,-0.277632
1,22,3,1158,306,22,3,BB,Prot-K,Treat(ProtK)Post,269.738,30.263,300.001,0.899,0.101,19,19,0,0.46,1.592789,-22.213,-0.423298
1,22,3,1159,307,23,1,BB,Prot-K,Treat(ProtK)Pre,242.789,57.212,300.001,0.809,0.191,25,25,3.901,0,2.28848,,
1,22,3,1160,307,23,2,BB,Prot-K,Treat(ProtK)Stim,287.133,12.867,300,0.95711,0.04289,3,3,0,125.961,4.289,-44.345,-0.7751
1,22,3,1161,307,23,3,BB,Prot-K,Treat(ProtK)Post,268.811,31.19,300.001,0.896,0.104,11,11,0,46.6,2.835455,-26.022,-0.454835
1,22,3,1162,308,24,1,BB,Prot-K,Treat(ProtK)Pre,214.104,85.897,300.001,0.714,0.286,23,22,0,8.56,3.904409,,
1,22,3,1163,308,24,2,BB,Prot-K,Treat(ProtK)Stim,242.663,57.337,300,0.808877,0.191123,18,17,0,35.206,3.372765,-28.56,-0.332491
1,22,3,1164,308,24,3,BB,Prot-K,Treat(ProtK)Post,231.64,68.361,300.001,0.772,0.228,15,15,0,14.299,4.5574,-17.536,-0.204151
